date,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm
2013-03-13,-7.7,-11.7,-2.9,0.0
2013-03-14,-5.9,-11.8,-1.4,0.0
2013-03-15,2.3,-4.1,5.1,2.3
2013-03-18,-1.8,-4.4,0.1,0.0
2013-03-20,-3.4,-9.7,0.5,4.1
2013-03-23,-6.8,-8.5,-5.8,7.9
2013-03-26,-8.4,-11.1,-4.9,0.8
2013-03-27,-9.0,-13.6,-4.0,0.0
2013-03-28,-7.4,-13.2,-2.3,0.0
2013-03-31,-0.3,-2.8,1.3,6.1
2013-04-04,3.9,1.4,7.7,0.0
2013-04-05,6.5,0.0,13.3,0.0
2013-04-09,2.1,-3.8,7.5,0.0
2013-04-10,4.2,-2.6,10.1,0.0
2013-04-11,4.0,-2.1,9.8,0.0
2013-04-12,4.1,-1.3,8.9,0.0
2013-04-13,4.6,-2.6,11.1,0.0
2013-04-14,5.8,-3.2,12.7,0.0
2013-04-15,6.7,-2.3,14.5,0.0
2013-04-17,12.9,5.7,19.4,0.0
2013-04-18,13.7,2.4,21.1,0.0
2013-04-20,16.8,5.5,24.5,0.0
2013-04-22,5.8,-0.3,11.0,0.0
2013-04-24,7.6,-0.6,15.1,0.0
2013-04-25,7.6,3.0,12.8,0.0
2013-04-26,7.6,4.0,11.7,4.1
2013-04-27,15.7,4.0,23.6,0.0
2013-04-30,13.7,3.5,18.5,0.0
2013-06-04,20.0,11.6,28.0,0.0
2013-06-08,15.7,9.6,23.0,0.8
2013-06-12,22.6,15.0,31.2,0.0
2013-07-26,15.4,10.7,21.1,3.0
2013-08-14,21.7,15.8,32.5,0.3
2013-08-15,21.1,16.2,29.6,0.0
2013-08-16,16.8,15.4,19.0,9.9
2013-08-23,21.0,13.1,28.1,0.0
2013-09-09,12.4,9.5,16.1,6.4
2014-02-25,-8.4,-13.5,-2.6,0.0
2014-02-27,-5.2,-10.9,1.9,0.0
2014-05-20,21.9,10.0,27.8,0.0
2014-05-22,22.5,12.1,29.9,0.0
2014-05-23,23.3,12.7,30.1,0.0
2014-05-25,23.0,13.6,30.4,0.0
2014-07-13,19.5,9.5,26.9,0.0
2014-07-17,24.5,15.0,32.3,0.0
2014-09-20,9.8,-0.2,19.2,0.0
2014-09-22,10.3,2.3,20.6,0.0
2014-09-26,10.0,6.5,19.0,0.0
2014-11-18,-11.4,-15.0,-4.0,0.0
2014-11-26,-13.8,-16.8,-6.1,0.0
2014-11-29,-12.9,-13.6,-9.4,0.0
2015-03-12,2.9,-1.0,7.1,0.0
2015-03-14,1.1,-3.9,6.4,0.0
2015-03-15,1.2,-6.1,6.6,0.0
2015-03-16,0.7,-2.8,5.4,0.0
2015-03-18,-0.8,-7.6,4.7,0.0
2015-03-19,0.7,-6.2,6.6,0.0
2015-03-21,2.7,-2.9,8.3,0.0
2015-03-23,-5.0,-7.4,-1.8,0.3
2015-03-24,-0.4,-7.0,3.7,0.3
2015-03-25,5.1,1.0,9.6,0.0
2015-03-28,-2.5,-7.2,1.1,0.0
2015-03-29,-1.6,-5.0,1.2,0.0
2015-03-30,-1.1,-5.0,2.4,0.0
2015-03-31,0.2,-2.8,3.0,0.0
2015-04-01,1.8,-0.3,3.6,0.0
2015-04-03,1.1,0.1,2.3,5.1
2015-04-04,3.2,-0.1,7.9,0.5
2015-04-07,3.4,-2.0,8.6,0.0
2015-04-08,3.8,-1.1,10.2,1.0
2015-04-10,4.0,-0.4,10.3,1.0
2015-04-11,8.9,0.4,16.2,0.0
2015-04-12,9.9,0.2,16.5,0.0
2015-04-14,8.8,3.5,17.9,0.0
2015-04-16,5.4,2.3,8.4,2.0
2015-04-17,6.6,2.0,11.3,0.5
2015-04-18,7.3,0.7,11.7,0.0
2015-04-20,0.8,-3.3,4.0,0.0
2015-04-21,0.8,-3.5,7.2,0.0
2015-04-23,6.2,1.1,9.8,0.3
2015-04-24,7.9,4.4,12.0,0.0
2015-04-26,9.2,0.9,15.1,0.0
2015-04-27,15.1,9.9,20.9,0.0
2015-04-28,15.6,9.4,24.1,0.0
2015-04-29,18.3,11.0,25.7,0.5
2015-04-30,18.8,12.3,25.1,0.0
2015-05-01,15.5,11.5,20.9,1.0
2015-05-02,16.4,12.2,22.7,3.0
2015-05-06,11.1,7.4,17.1,0.0
2015-05-07,10.7,4.4,17.7,0.0
2015-05-08,12.1,1.2,19.3,0.0
2015-05-09,13.8,2.8,20.3,0.0
2015-05-10,14.8,4.7,20.6,0.0
2015-05-11,14.3,8.1,22.0,0.0
2015-05-12,13.8,9.0,19.3,0.0
2015-05-13,15.3,7.5,21.3,0.0
2015-05-14,14.6,9.7,21.4,9.9
2015-05-15,14.4,10.0,21.0,1.0
2015-05-16,9.7,7.0,13.1,4.1
2015-05-17,7.7,5.7,9.8,7.1
2015-05-18,10.4,6.8,14.3,1.0
2015-05-19,10.6,5.0,15.3,0.0
2015-05-20,13.0,9.0,17.8,0.0
2015-05-21,17.2,6.0,23.6,0.0
2015-05-22,19.8,7.8,27.6,0.0
2015-05-23,21.9,11.8,28.8,0.0
2015-05-24,21.6,12.3,28.7,0.0
2015-05-25,20.3,12.2,26.7,0.0
2015-05-26,23.4,15.9,31.5,0.0
2015-05-27,21.5,12.1,27.3,0.0
2015-05-28,23.3,15.0,31.9,0.0
2015-05-29,25.6,17.0,32.9,1.0
2015-05-30,22.8,17.3,28.0,0.0
2015-05-31,21.8,15.0,29.8,0.0
2015-06-01,17.0,14.1,20.3,25.9
2015-06-02,17.8,15.0,21.0,4.1
2015-06-06,13.4,8.1,17.6,1.0
2015-06-07,18.1,6.4,23.9,0.0
2015-06-08,21.4,15.8,26.6,0.0
2015-06-09,19.2,13.9,24.6,0.0
2015-06-11,16.9,4.7,22.9,0.0
2015-06-12,17.3,9.7,22.8,0.0
2015-06-13,18.6,7.9,25.7,0.0
2015-06-14,21.6,13.1,29.7,0.0
2015-06-15,23.9,15.1,31.6,0.0
2015-06-16,22.3,16.3,31.5,2.0
2015-06-18,14.8,11.2,18.4,0.5
2015-06-19,19.2,13.6,25.3,0.0
2015-06-20,24.3,15.4,32.1,0.0
2015-06-22,20.0,16.0,26.1,0.5
2015-06-23,22.6,14.7,29.6,0.0
2015-06-24,22.1,17.3,28.9,0.0
2015-06-25,23.7,18.2,29.1,7.9
2015-06-26,24.1,19.2,30.4,0.8
2015-06-27,26.5,20.6,32.1,0.0
2015-06-30,16.3,14.2,18.6,0.3
2015-07-01,17.3,14.0,20.7,2.0
2015-07-02,20.2,14.0,26.6,0.0
2015-07-04,22.6,12.9,29.4,0.0
2015-07-05,24.2,19.3,30.0,0.0
2015-07-08,21.1,15.3,26.1,0.0
2015-07-09,23.1,15.3,31.5,0.0
2015-07-10,23.0,18.0,28.7,0.0
2015-07-12,14.7,11.4,19.2,8.1
2015-07-13,15.4,11.7,21.3,5.3
2015-07-14,15.1,9.4,19.6,2.0
2015-07-15,18.9,14.4,23.6,1.0
2015-07-17,17.9,12.8,23.3,0.0
2015-07-18,16.1,11.2,20.7,2.0
2015-07-19,19.3,11.7,24.1,0.0
2015-07-20,19.6,14.4,25.2,3.0
2015-07-22,18.1,12.2,24.0,1.0
2015-07-24,18.8,12.2,23.6,0.0
2015-07-25,21.7,14.7,27.0,0.0
2015-07-26,21.4,13.6,27.9,0.0
2015-07-27,23.2,14.4,31.0,0.0
2015-07-28,23.8,17.0,32.4,0.0
2015-07-29,19.8,18.0,23.5,1.0
2015-07-31,20.7,17.0,26.3,7.4
2015-08-02,18.6,12.0,23.8,0.0
2015-08-04,19.4,12.9,25.5,0.0
2015-08-05,17.8,9.8,25.1,0.0
2015-08-06,17.0,9.3,21.4,0.0
2015-08-07,18.4,11.2,24.2,0.0
2015-08-08,22.7,15.3,30.0,0.0
2015-08-09,22.1,15.8,28.2,0.0
2015-08-10,25.7,15.4,33.4,0.0
2015-08-12,19.3,11.6,26.0,0.0
2015-08-13,20.4,10.7,28.3,0.0
2015-08-15,16.9,7.4,23.4,0.0
2015-08-16,16.4,9.3,22.4,0.0
2015-08-17,12.7,9.0,17.1,0.8
2015-08-18,12.2,9.4,16.9,1.5
2015-08-20,13.7,8.6,19.9,0.0
2015-08-21,17.1,9.1,23.9,0.0
2015-08-22,17.9,9.2,25.0,0.0
2015-08-23,17.9,9.4,25.4,0.0
2015-08-24,12.2,6.0,18.8,0.0
2015-08-25,14.1,3.8,23.0,0.0
2015-08-26,16.1,5.1,25.3,0.0
2015-08-28,18.3,10.0,25.0,0.0
2015-08-29,18.8,14.1,25.3,0.3
2015-08-30,15.0,11.1,20.1,0.0
2015-08-31,13.3,10.1,18.9,0.0
2015-09-01,12.7,8.1,16.7,0.0
2015-09-02,12.7,8.3,16.1,0.5
2015-09-03,13.6,10.3,18.4,1.0
2015-09-04,15.0,10.6,19.3,4.6
2015-09-06,15.4,14.1,16.1,5.1
2015-09-08,13.1,8.4,18.5,0.0
2015-09-09,12.6,7.3,19.2,0.5
2015-09-10,11.3,5.6,18.3,0.3
2015-09-11,11.9,8.1,15.7,0.0
2015-09-12,11.8,9.0,16.0,0.0
2015-09-14,11.0,2.7,18.5,0.0
2015-09-15,13.4,4.1,21.5,0.0
2015-09-16,13.8,6.2,19.8,0.0
2015-09-17,13.2,4.6,22.3,0.0
2015-09-18,17.8,9.7,26.3,0.0
2015-09-22,17.2,10.7,27.4,0.0
2015-09-24,19.6,10.0,30.2,0.0
2015-09-25,17.9,10.0,28.5,0.0
2015-09-26,17.2,9.9,29.0,0.0
2015-09-27,18.2,11.6,29.0,0.0
2015-10-01,9.0,3.2,14.5,0.0
2015-10-02,11.9,7.0,15.7,0.0
2015-10-04,9.4,4.2,14.9,0.0
2015-10-05,11.7,4.2,20.6,0.0
2015-10-07,0.9,-2.3,3.9,8.1
2015-10-08,0.2,-1.5,3.3,0.3
2015-10-10,0.3,-1.7,2.7,1.5
2015-10-13,4.4,1.9,6.7,0.0
2015-10-14,4.5,1.2,7.1,0.0
2015-10-17,6.0,-1.0,11.6,0.0
2015-10-18,8.0,6.0,10.5,0.0
2015-10-21,-2.0,-8.4,4.9,0.0
2015-10-22,1.2,-5.0,5.1,0.0
2015-10-24,1.4,-1.0,3.7,0.0
2015-10-26,3.5,0.3,6.0,3.0
2015-10-30,0.6,-3.3,4.8,0.0
2015-10-31,-0.1,-2.7,3.4,0.0
2015-11-01,1.9,-3.1,5.8,0.0
2015-11-03,7.1,4.7,9.0,0.0
2015-11-04,5.0,3.1,9.8,1.0
2015-11-07,-1.2,-6.0,4.7,0.0
2015-11-08,-0.8,-6.6,5.5,0.0
2015-11-09,-0.9,-4.8,1.5,0.0
2015-11-10,1.1,0.1,2.8,2.0
2015-11-11,1.3,0.1,2.3,7.1
2015-11-12,1.1,0.2,2.1,0.8
2015-11-17,-1.0,-1.4,-0.6,1.0
2015-11-18,-0.8,-1.3,0.0,0.0
2015-11-20,2.8,-0.1,4.9,7.1
2015-11-21,4.0,2.4,5.5,7.9
2015-11-25,-0.6,-1.0,0.4,0.0
2015-11-30,0.3,-8.3,1.9,1.0
2015-12-03,0.7,-1.0,1.4,1.0
2015-12-07,4.4,1.8,7.3,0.0
2015-12-09,-0.1,-1.6,1.7,0.0
2015-12-10,-1.8,-3.5,0.3,0.0
2015-12-11,-1.7,-4.0,0.1,0.0
2015-12-13,-1.2,-3.2,1.6,7.1
2015-12-14,-1.4,-2.4,-0.2,0.0
2015-12-16,-3.7,-6.2,-2.1,1.3
2015-12-18,-8.2,-13.2,-5.6,0.3
2015-12-20,2.7,1.4,3.6,2.0
2015-12-21,5.9,1.8,7.3,1.3
2015-12-26,1.5,-0.5,2.7,0.0
2015-12-30,-8.6,-10.3,-6.8,0.3
2016-01-01,-14.8,-16.3,-12.9,0.3
2016-01-03,-18.2,-22.3,-15.1,2.0
2016-01-05,-15.6,-19.0,-13.6,0.8
2016-01-06,-10.9,-16.5,-8.7,2.0
2016-01-07,-8.3,-11.1,-6.4,1.3
2016-01-13,0.3,-9.2,2.2,8.9
2016-01-16,-8.6,-11.3,-5.2,0.3
2016-01-17,-3.9,-8.4,-1.0,6.1
2016-01-25,-23.2,-26.9,-18.6,0.0
2016-01-27,-9.5,-15.3,-7.7,3.0
2016-01-29,0.2,-5.2,2.9,5.1
2016-01-30,0.9,-1.0,2.5,0.3
2016-01-31,1.5,0.7,2.8,0.0
2016-02-02,-0.6,-2.3,0.6,0.0
2016-02-03,1.4,-0.9,2.3,6.1
2016-02-06,-1.3,-4.0,0.0,0.3
2016-02-07,-3.3,-4.9,-1.3,0.0
2016-02-09,-2.6,-6.5,0.7,0.0
2016-02-14,-1.2,-4.4,1.6,1.0
2016-02-16,2.3,1.2,4.4,15.0
2016-02-19,-1.5,-3.7,2.0,0.0
2016-02-21,-5.2,-8.2,-1.9,0.0
2016-02-23,3.2,-0.7,6.2,6.1
2016-02-26,-0.6,-2.5,2.2,0.0
2016-02-27,0.3,-2.3,3.0,4.1
2016-02-28,-1.9,-2.7,0.3,0.3
2016-02-29,-0.4,-3.5,1.6,0.0
2016-03-02,1.1,-1.1,1.7,6.1
2016-03-03,2.3,1.1,3.9,0.3
2016-03-04,1.7,0.7,2.4,0.3
2016-03-05,1.6,0.8,2.3,2.3
2016-03-06,3.1,1.1,4.7,2.0
2016-03-09,4.8,-1.0,10.9,0.0
2016-03-11,1.9,-2.4,8.4,0.0
2016-03-12,3.4,-1.8,7.4,0.0
2016-03-15,-2.3,-7.0,1.6,0.0
2016-03-16,-1.3,-6.5,1.3,0.0
2016-03-17,1.9,-0.9,5.0,0.0
2016-03-19,-7.3,-11.0,-3.5,5.1
2016-03-20,-7.3,-11.4,-1.0,2.0
2016-03-21,-5.4,-12.2,-1.7,0.0
2016-03-24,-1.1,-2.1,0.8,0.0
2016-03-25,0.9,-1.6,2.3,7.9
2016-03-26,0.4,0.0,1.1,1.3
2016-03-27,1.5,0.2,2.7,0.0
2016-03-28,3.9,1.2,8.4,0.0
2016-03-29,4.6,1.3,7.2,0.0
2016-03-31,7.1,-0.3,13.7,0.0
2016-04-01,5.1,3.0,8.0,0.0
2016-04-03,3.1,0.9,5.0,2.8
2016-04-04,4.0,1.5,7.0,0.0
2016-04-05,3.2,1.2,6.2,0.0
2016-04-06,4.5,-1.1,9.4,0.0
2016-04-08,11.1,7.0,16.4,0.0
2016-04-09,13.8,6.9,21.2,0.0
2016-04-11,11.6,6.6,20.0,0.0
2016-04-12,10.9,4.7,18.7,0.0
2016-04-13,13.7,3.0,21.2,0.0
2016-04-15,14.8,7.0,21.7,2.0
2016-04-17,7.1,2.7,13.3,0.3
2016-04-18,12.6,1.0,20.4,0.0
2016-04-20,9.7,5.3,13.0,1.0
2016-04-22,5.9,2.4,9.7,1.0
2016-04-24,7.8,-1.0,13.2,0.0
2016-04-25,14.6,5.8,20.9,0.0
2016-04-27,12.6,10.7,15.3,2.3
2016-04-29,7.8,6.6,8.7,21.1
2016-04-30,8.9,6.9,11.6,5.1
2016-05-01,9.8,4.4,14.2,0.0
2016-05-02,8.9,6.3,11.9,4.1
2016-05-03,11.3,4.8,18.2,0.0
2016-05-04,12.4,4.4,19.1,1.0
2016-05-06,14.0,6.9,21.1,2.0
2016-05-07,15.1,7.8,22.6,0.0
2016-05-09,17.9,7.2,25.3,0.0
2016-05-10,18.8,11.2,25.2,0.0
2016-05-11,18.9,8.3,26.1,0.0
2016-05-14,11.9,1.4,18.0,0.0
2016-05-15,10.0,8.4,11.6,6.1
2016-05-16,9.7,8.0,10.9,8.9
2016-05-18,11.7,7.5,16.1,0.0
2016-05-19,15.2,9.4,19.8,0.0
2016-05-21,12.6,7.3,19.9,5.1
2016-05-22,12.9,10.2,17.7,2.0
2016-05-23,15.5,9.0,21.8,0.5
2016-05-24,14.2,12.0,17.0,9.4
2016-05-25,15.9,14.1,18.4,29.0
2016-05-26,18.4,14.5,23.6,31.0
2016-05-27,19.3,14.3,27.7,1.0
2016-05-28,19.2,14.0,27.0,6.1
2016-05-29,20.7,14.4,26.5,0.0
2016-06-01,13.4,5.2,18.7,0.0
2016-06-02,13.7,6.6,20.1,0.0
2016-06-03,15.4,7.0,21.4,0.0
2016-06-06,13.5,8.3,18.5,4.1
2016-06-08,8.8,6.0,12.1,0.0
2016-06-09,13.0,6.4,18.5,0.0
2016-06-10,14.2,6.4,21.3,3.0
2016-06-11,17.4,12.1,23.4,1.3
2016-06-13,15.5,8.3,21.2,0.0
2016-06-14,15.6,11.0,18.5,2.0
2016-06-16,23.5,17.3,29.3,0.0
2016-06-17,22.7,18.6,27.2,0.0
2016-06-18,24.7,16.8,31.1,0.0
2016-06-19,24.2,18.8,30.5,0.0
2016-06-20,22.8,18.5,27.7,0.8
2016-06-21,23.9,18.4,30.3,0.0
2016-06-22,22.3,17.4,29.6,10.9
2016-06-23,21.5,15.4,26.3,0.0
2016-06-24,22.0,16.0,26.8,0.0
2016-06-25,21.7,16.3,26.0,0.0
2016-06-26,25.0,17.8,30.8,2.0
2016-06-29,18.7,9.9,25.2,0.0
2016-06-30,20.8,11.9,26.3,0.0
2016-07-01,20.1,15.0,26.4,0.0
2016-07-02,22.5,13.8,28.2,0.0
2016-07-04,23.3,15.2,31.0,0.0
2016-07-05,18.5,15.5,22.7,0.0
2016-07-06,17.9,11.0,23.9,0.0
2016-07-07,21.4,13.4,26.3,0.0
2016-07-09,17.1,10.1,23.0,0.0
2016-07-10,18.7,11.1,24.4,0.3
2016-07-11,19.3,14.0,23.8,2.3
2016-07-13,23.4,17.8,29.8,15.0
2016-07-15,27.3,17.8,33.6,0.0
2016-07-16,27.4,19.1,35.4,0.0
2016-07-18,24.4,16.3,30.4,0.0
2016-07-21,19.8,14.1,25.0,0.0
2016-07-23,18.9,14.5,24.6,2.0
2016-07-25,21.2,14.8,28.0,2.0
2016-07-26,21.9,16.4,28.7,1.0
2016-07-29,22.4,15.0,28.2,0.0
2016-07-30,24.4,16.6,30.2,0.0
2016-07-31,23.4,17.3,30.7,6.1
2016-08-01,24.1,17.0,30.7,0.0
2016-08-02,25.0,18.0,31.2,0.0
2016-08-04,19.9,17.8,24.6,9.4
2016-08-05,22.5,15.2,29.4,0.0
2016-08-06,24.9,17.2,33.4,0.0
2016-08-07,26.6,19.0,33.8,0.0
2016-08-09,19.4,12.3,25.3,0.0
2016-08-10,20.6,12.3,26.6,0.0
2016-08-12,23.7,15.5,31.2,0.0
2016-08-13,19.5,16.4,23.3,2.0
2016-08-14,19.0,15.1,22.7,2.8
2016-08-16,17.3,11.6,23.5,0.0
2016-08-17,19.7,12.5,27.3,4.1
2016-08-20,23.8,17.4,29.8,0.0
2016-08-21,23.4,17.1,29.6,0.0
2016-08-24,22.2,15.2,30.0,0.0
2016-08-25,18.6,14.9,24.8,0.0
2016-08-26,18.6,14.2,24.9,1.0
2016-08-28,20.3,14.0,27.7,0.0
2016-08-29,15.4,10.5,21.4,0.0
2016-08-30,18.5,10.7,27.0,0.0
2016-09-01,13.2,7.4,17.9,0.0
2016-09-04,16.8,11.5,22.5,0.0
2016-09-05,18.6,11.2,24.0,0.0
2016-09-06,16.7,12.4,21.4,3.0
2016-09-07,15.4,10.6,19.7,0.0
2016-09-09,12.3,8.0,16.2,1.3
2016-09-10,11.3,7.5,16.0,0.0
2016-09-11,11.7,8.4,15.8,0.0
2016-09-16,9.4,5.2,12.7,7.1
2016-09-17,10.8,9.0,14.0,4.1
2016-09-20,7.2,4.2,11.8,0.0
2016-09-21,7.7,4.9,10.0,1.0
2016-09-22,9.3,8.1,10.7,5.1
2016-09-23,9.7,6.0,14.9,0.0
2016-09-24,8.3,2.5,12.8,0.0
2016-09-25,9.9,7.0,12.8,7.9
2016-09-30,9.3,2.6,12.7,0.0
2016-10-01,14.1,10.2,20.3,2.0
2016-10-02,15.1,9.0,20.2,0.5
2016-10-04,12.9,7.2,20.5,0.0
2016-10-05,13.8,6.0,20.8,0.0
2016-10-06,12.8,9.0,17.7,0.0
2016-10-07,13.3,10.0,19.3,0.0
2016-10-08,12.5,8.0,17.3,0.3
2016-10-11,3.1,-0.6,6.6,2.0
2016-10-13,0.8,-4.0,2.7,0.0
2016-10-14,2.8,0.4,5.2,0.0
2016-10-17,1.9,0.0,2.9,0.0
2016-10-18,3.4,1.9,4.7,0.0
2016-10-19,2.3,1.7,3.4,0.0
2016-10-21,1.2,0.1,3.0,0.0
2016-10-22,2.1,0.5,4.4,0.0
2016-10-24,-0.8,-4.1,3.0,0.0
2016-10-25,-1.1,-7.5,4.7,0.0
2016-10-26,-0.2,-5.6,4.3,0.0
2016-10-29,-1.1,-3.7,0.6,1.0
2016-10-30,1.1,-1.3,2.1,4.1
2016-11-02,-2.7,-3.7,-1.0,0.0
2016-11-06,-2.1,-5.1,10.2,1.0
2016-11-10,5.3,-0.5,9.4,10.9
2016-11-12,-3.2,-4.0,-2.4,4.8
2016-11-13,-4.4,-4.9,-3.4,0.0
2016-11-14,-4.0,-5.3,-2.4,0.0
2016-11-17,-6.0,-7.8,-4.7,0.5
2016-11-18,-4.5,-5.7,-3.4,0.0
2016-11-21,-8.4,-10.4,-4.5,0.0
2016-11-22,-8.6,-12.4,-2.6,0.0
2016-11-23,-7.4,-11.7,-3.1,0.0
2016-11-24,-7.3,-10.6,-3.3,0.0
2016-11-25,-3.1,-6.9,-1.4,0.0
2016-11-26,-1.3,-2.2,-0.6,0.0
2016-12-02,-5.3,-11.9,-4.1,1.3
2016-12-04,-8.2,-10.4,-6.5,99.3
2016-12-05,-7.2,-9.0,-5.7,0.0
2016-12-07,-14.8,-15.8,-13.4,0.0
2016-12-08,-8.9,-16.2,-5.8,2.0
2016-12-10,-2.1,-5.6,0.9,0.3
2016-12-22,-1.9,-2.4,-1.6,0.0
2017-01-01,-1.8,-2.4,-1.4,0.3
2017-01-02,0.1,-2.0,1.0,0.5
2017-01-04,-7.2,-10.9,-5.1,6.4
2017-01-05,-2.8,-5.7,-1.5,4.1
2017-01-07,-14.9,-17.5,-13.1,7.1
2017-01-08,-13.1,-15.4,-12.2,2.5
2017-01-09,-11.3,-12.6,-9.2,0.0
2017-01-10,-9.8,-11.7,-8.8,0.0
2017-01-19,-8.7,-14.7,-6.5,0.0
2017-01-20,-4.8,-8.1,-2.9,0.3
2017-01-21,-5.9,-8.7,-2.4,0.5
2017-01-23,-2.2,-7.7,0.6,1.5
2017-01-26,-18.5,-21.8,-16.3,0.0
2017-01-27,-12.2,-17.9,-9.4,1.8
2017-02-03,-13.3,-17.2,-10.3,0.0
2017-02-04,-11.8,-15.8,-9.4,1.0
2017-02-06,-16.9,-19.3,-13.5,0.0
2017-02-07,-21.6,-23.9,-19.7,0.0
2017-02-08,-19.2,-24.5,-13.2,0.0
2017-02-10,-4.8,-9.6,-1.6,0.0
2017-02-15,-5.5,-7.5,-2.7,2.5
2017-02-17,-10.7,-19.1,-5.2,0.0
2017-02-18,-0.9,-7.4,2.0,0.8
2017-02-20,0.9,-0.9,2.0,0.0
2017-02-21,0.1,-2.7,3.2,1.0
2017-02-22,0.6,-0.1,1.6,4.1
2017-02-23,0.2,-1.7,2.5,1.5
2017-02-24,1.7,-0.8,4.0,2.8
2017-03-01,1.0,-4.0,4.4,0.0
2017-03-05,2.3,-2.1,5.2,0.0
2017-03-06,3.9,2.2,6.4,0.0
2017-03-08,0.6,-1.8,4.3,0.0
2017-03-09,0.1,-3.4,4.6,0.0
2017-03-10,0.3,-3.4,4.6,0.0
2017-03-11,0.6,-2.7,6.3,0.0
2017-03-12,-1.0,-5.3,4.4,0.0
2017-03-13,-0.4,-5.0,4.9,0.0
2017-03-14,-0.7,-6.6,6.1,0.0
2017-03-15,1.0,-6.5,7.4,0.0
2017-03-16,3.3,-0.4,8.0,0.0
2017-03-18,1.9,0.5,3.3,2.0
2017-03-19,3.1,0.7,6.0,5.1
2017-03-24,4.3,-1.3,9.6,0.0
2017-03-26,2.0,-2.7,6.5,0.0
2017-03-28,-0.1,-2.1,4.4,2.8
2017-03-30,-2.3,-4.4,0.8,0.0
2017-03-31,-1.2,-6.8,2.3,0.0
2017-04-02,1.3,-3.5,4.8,0.5
2017-04-05,2.9,-1.5,6.7,0.0
2017-04-06,8.2,-0.1,13.3,0.0
2017-04-07,9.6,2.1,17.6,0.0
2017-04-08,11.2,5.7,17.0,0.0
2017-04-10,7.3,-2.8,14.1,0.0
2017-04-11,12.3,6.5,17.7,0.0
2017-04-16,8.5,-0.7,13.6,0.0
2017-04-18,2.7,-2.9,10.2,0.0
2017-04-21,1.1,-4.9,6.1,0.0
2017-04-22,4.2,-1.5,9.1,0.0
2017-04-23,7.2,2.0,13.4,0.5
2017-04-24,5.9,3.3,11.1,0.0
2017-04-25,5.8,0.0,11.6,0.0
2017-04-26,10.9,1.7,17.6,0.0
2017-04-27,15.5,8.4,20.0,0.0
2017-04-28,16.7,10.4,22.8,0.0
2017-04-29,16.3,10.9,22.6,0.0
2017-04-30,18.2,9.3,25.5,0.0
2017-05-02,18.8,12.3,26.0,0.0
2017-05-05,8.7,1.6,13.8,0.0
2017-05-06,14.8,7.3,21.5,0.0
2017-05-07,11.1,8.6,20.8,0.0
2017-05-08,17.4,7.3,25.5,0.0
2017-05-10,6.2,1.5,10.2,0.0
2017-05-11,6.8,0.4,11.8,2.0
2017-05-13,7.4,-2.7,14.0,0.0
2017-05-14,9.9,-1.4,17.0,0.0
2017-05-15,10.1,3.4,16.9,0.0
2017-05-16,13.4,2.1,20.0,0.0
2017-05-17,8.7,8.0,9.9,6.1
2017-05-18,10.4,7.3,14.0,5.3
2017-05-20,15.8,9.2,21.4,0.0
2017-05-22,9.3,6.1,14.0,6.1
2017-05-23,12.2,4.3,18.5,0.0
2017-05-24,17.5,8.1,25.2,0.0
2017-05-25,19.1,11.8,24.4,0.0
2017-05-26,19.1,11.3,25.5,0.0
2017-05-29,12.9,2.6,23.9,3.0
2017-06-03,6.8,2.5,11.1,1.0
2017-06-05,14.4,7.3,19.1,0.0
2017-06-07,14.6,10.4,19.3,0.0
2017-06-09,15.9,10.8,20.8,1.0
2017-06-10,16.1,12.4,20.7,0.0
2017-06-14,14.6,10.3,19.4,8.9
2017-06-17,14.8,11.2,18.7,7.1
2017-06-18,16.6,11.8,23.5,1.0
2017-06-19,17.5,10.6,24.8,3.0
2017-06-20,17.9,12.8,24.1,0.0
2017-06-22,13.9,9.9,18.0,0.0
2017-06-23,12.9,8.4,18.0,0.5
2017-06-24,13.6,7.4,19.9,0.0
2017-06-25,16.7,6.8,23.6,0.0
2017-06-26,20.6,13.4,27.0,0.0
2017-06-27,20.0,17.1,25.9,19.1
2017-06-30,21.4,13.0,28.5,0.0
2017-07-03,18.2,14.2,22.5,1.3
2017-07-04,18.7,13.1,23.7,2.0
2017-07-06,15.9,12.2,20.0,0.0
2017-07-10,15.2,11.2,21.0,8.9
2017-07-11,16.6,11.1,22.7,0.0
2017-07-12,19.1,10.1,25.1,0.0
2017-07-14,20.3,14.7,26.5,9.9
2017-07-15,22.6,15.4,28.8,0.0
2017-07-16,22.6,16.0,29.6,0.0
2017-07-18,19.0,14.4,23.8,0.0
2017-07-19,19.3,13.1,25.6,0.0
2017-07-20,19.0,11.3,25.3,0.0
2017-07-21,19.7,11.3,26.2,0.0
2017-07-22,19.2,12.7,25.9,0.5
2017-07-23,16.3,13.3,21.8,26.9
2017-07-24,17.9,10.0,24.1,0.0
2017-07-25,18.8,11.3,25.6,0.0
2017-07-27,23.1,15.9,31.6,0.0
2017-07-28,25.2,16.0,35.0,0.0
2017-07-29,26.7,18.7,33.5,0.0
2017-07-31,19.1,17.3,22.8,5.1
2017-08-02,22.1,17.4,27.7,0.0
2017-08-03,23.4,16.4,30.7,0.0
2017-08-04,22.3,18.0,28.2,0.0
2017-08-05,22.7,17.4,28.0,0.0
